Date,Close
1986-03-13,0.09722200036048889
1986-03-14,0.10069400072097778
1986-03-17,0.10243099927902222
1986-03-18,0.09982600063085556
1986-03-19,0.09809000045061111
1986-03-20,0.09548600018024445
1986-03-21,0.09288199990987778
1986-03-24,0.09027799963951111
1986-03-25,0.09201399981975555
1986-03-26,0.09461800009012222
1986-03-27,0.09635400027036667
1986-03-31,0.09548600018024445
1986-04-01,0.09461800009012222
1986-04-02,0.09548600018024445
1986-04-03,0.09635400027036667
1986-04-04,0.09635400027036667
1986-04-07,0.09461800009012222
1986-04-08,0.09548600018024445
1986-04-09,0.09722200036048889
1986-04-10,0.09809000045061111
1986-04-11,0.09982600063085556
1986-04-14,0.10069400072097778
1986-04-15,0.10069400072097778
1986-04-16,0.10416699945926666
1986-04-17,0.10503499954938889
1986-04-18,0.1015629991889
1986-04-21,0.1015629991889
1986-04-22,0.09982600063085556
1986-04-23,0.10025999695062637
1986-04-24,0.11024300009012222
1986-04-25,0.1171879991889
1986-04-28,0.11805599927902222
1986-04-29,0.11458300054073334
1986-04-30,0.11197900027036667
1986-05-01,0.11024300009012222
1986-05-02,0.11024300009012222
1986-05-05,0.109375
1986-05-06,0.11024300009012222
1986-05-07,0.11024300009012222
1986-05-08,0.11111100018024445
1986-05-09,0.11024300009012222
1986-05-12,0.11111100018024445
1986-05-13,0.11197900027036667
1986-05-14,0.11111100018024445
1986-05-15,0.11111100018024445
1986-05-16,0.11197900027036667
1986-05-19,0.11024300009012222
1986-05-20,0.109375
1986-05-21,0.10763899981975555
1986-05-22,0.10763899981975555
1986-05-23,0.10763899981975555
1986-05-27,0.11111100018024445
1986-05-28,0.11458300054073334
1986-05-29,0.1171879991889
1986-05-30,0.12152799963951111
1986-06-02,0.11805599927902222
1986-06-03,0.11805599927902222
1986-06-04,0.1171879991889
1986-06-05,0.11892399936914444
1986-06-06,0.11892399936914444
1986-06-09,0.11371500045061111
1986-06-10,0.11371500045061111
1986-06-11,0.11371500045061111
1986-06-12,0.109375
1986-06-13,0.109375
1986-06-16,0.10850699990987778
1986-06-17,0.11024300009012222
1986-06-18,0.109375
1986-06-19,0.10850699990987778
1986-06-20,0.10894100368022919
1986-06-23,0.11024300009012222
1986-06-24,0.109375
1986-06-25,0.10763899981975555
1986-06-26,0.10416699945926666
1986-06-27,0.10329899936914444
1986-06-30,0.10677099972963333
1986-07-01,0.10677099972963333
1986-07-02,0.10677099972963333
1986-07-03,0.10850699990987778
1986-07-07,0.10416699945926666
1986-07-08,0.1015629991889
1986-07-09,0.09722200036048889
1986-07-10,0.09461800009012222
1986-07-11,0.09722200036048889
1986-07-14,0.09591999650001526
1986-07-15,0.09722200036048889
1986-07-16,0.10069400072097778
1986-07-17,0.10243099927902222
1986-07-18,0.10329899936914444
1986-07-21,0.10329899936914444
1986-07-22,0.10677099972963333
1986-07-23,0.10416699945926666
1986-07-24,0.10763899981975555
1986-07-25,0.10850699990987778
1986-07-28,0.10590299963951111
1986-07-29,0.10329899936914444
1986-07-30,0.09982600063085556
1986-07-31,0.09895800054073334
1986-08-01,0.09809000045061111
1986-08-04,0.09809000045061111
