date,1. open,2. high,3. low,4. close,5. volume,RSI
2021-03-25 10:00:00,235.53,236.165,234.85,235.85,1513657.0,47.6806
2021-03-25 09:45:00,235.3,236.805,234.595,235.53,2021811.0,46.9959
2021-03-25 09:30:00,235.12,236.36,234.73,235.29,35571.0,46.4566
2021-03-25 09:15:00,235.49,236.51,235.02,235.25,37394.0,47.432
2021-03-25 09:00:00,235.07,235.99,235.03,235.34,26333.0,46.1704
2021-03-25 08:45:00,235.24,235.75,234.65,234.87,24794.0,46.6157
2021-03-25 08:30:00,235.0,235.84,234.98,235.0,24777.0,45.8913
2021-03-25 08:15:00,235.0,236.0,234.3,235.12,19844.0,45.8913
2021-03-25 08:00:00,234.98,235.26,234.5,235.25,20371.0,45.832
2021-03-25 07:45:00,235.09,235.1,234.97,235.0,6836.0,46.105
2021-03-25 07:30:00,235.5,235.5,235.5,235.5,653.0,47.1338
2021-03-25 07:15:00,235.72,236.0,235.72,235.97,1108.0,47.6954
2021-03-25 06:15:00,235.47,235.67,235.47,235.67,600.0,46.9897
2021-03-25 06:00:00,235.29,235.29,235.29,235.29,210.0,46.4783
2021-03-25 05:30:00,235.6,235.6,235.6,235.6,259.0,47.2502
2021-03-25 05:15:00,235.6,235.6,235.6,235.6,302.0,47.2502
2021-03-25 04:30:00,236.17,236.17,236.17,236.17,117.0,48.6877
2021-03-25 04:15:00,235.0,235.0,235.0,235.0,790.0,45.3306
2021-03-24 20:00:00,235.47,235.5,235.34,235.34,2667.0,46.5332
2021-03-24 19:45:00,235.62,235.62,235.39,235.59,2858.0,46.9239
2021-03-24 19:30:00,235.75,235.79,235.62,235.62,1100.0,47.262
2021-03-24 19:15:00,235.74,235.79,235.67,235.78,868.0,47.2332
2021-03-24 19:00:00,235.6,235.6,235.41,235.59,3224.0,46.8341
2021-03-24 18:45:00,235.4,235.77,235.4,235.46,2949.0,46.263
2021-03-24 18:30:00,235.85,235.85,235.25,235.26,5244.0,47.3892
2021-03-24 18:15:00,235.25,235.94,235.2,235.9,8568.0,45.6547
2021-03-24 18:00:00,235.22,235.24,235.2,235.24,2458.0,45.5664
2021-03-24 17:45:00,235.22,235.22,235.22,235.22,631.0,45.5664
2021-03-24 17:30:00,235.17,235.25,235.17,235.25,1926.0,45.4236
2021-03-24 17:00:00,235.1,235.46,235.0,235.1,3295.0,45.2258
2021-03-24 16:45:00,235.1,235.26,234.99,235.0,17397.0,45.2258
2021-03-24 16:30:00,235.0,235.49,235.0,235.1,343812.0,44.9502
2021-03-24 16:15:00,235.46,235.8,234.99,235.53,722919.0,45.9972
2021-03-24 16:00:00,236.15,236.42,235.34,235.46,2627444.0,47.6337
2021-03-24 15:45:00,236.44,236.57,235.82,236.16,1056508.0,48.3445
2021-03-24 15:30:00,236.64,236.74,236.29,236.44,800113.0,48.8388
2021-03-24 15:15:00,236.38,236.84,236.26,236.63,602792.0,48.1613
2021-03-24 15:00:00,236.91,237.2698,236.32,236.38,607258.0,49.4746
2021-03-24 14:45:00,236.8999,237.13,236.65,236.929,443238.0,49.4488
2021-03-24 14:30:00,237.28,237.62,236.855,236.91,423845.0,50.4024
2021-03-24 14:15:00,237.36,237.43,236.9915,237.27,401696.0,50.6044
2021-03-24 14:00:00,236.33,237.43,236.26,237.375,480183.0,47.9645
2021-03-24 13:45:00,236.81,236.8969,236.26,236.33,433348.0,49.1686
2021-03-24 13:30:00,235.92,236.95,235.8,236.85,692879.0,46.7302
2021-03-24 13:15:00,236.15,236.37,235.82,235.93,707088.0,47.3069
2021-03-24 13:00:00,236.51,236.56,236.11,236.157,537393.0,48.2229
2021-03-24 12:45:00,236.6,236.71,236.2,236.5297,468522.0,48.4535
2021-03-24 12:30:00,236.82,236.82,236.16,236.63,568230.0,49.017
2021-03-24 12:15:00,236.49,236.9,236.33,236.83,459348.0,48.1272
2021-03-24 12:00:00,236.91,237.08,236.29,236.49,525194.0,49.2019
2021-03-24 11:45:00,237.49,237.55,236.73,236.92,729284.0,50.7404
2021-03-24 11:30:00,237.13,237.905,237.01,237.49,772916.0,49.782
2021-03-24 11:15:00,236.73,237.28,236.61,237.12,1004014.0,48.6912
2021-03-24 11:00:00,236.1827,236.9,235.91,236.725,1054603.0,47.1466
2021-03-24 10:45:00,235.76,236.47,235.41,236.17,985559.0,45.91
2021-03-24 10:30:00,236.07,236.17,235.32,235.745,1131387.0,46.6979
2021-03-24 10:15:00,236.0,236.46,235.6,236.07,1150287.0,46.494
2021-03-24 10:00:00,236.8,236.99,235.7199,236.0,1338135.0,48.5827
2021-03-24 09:45:00,237.845,238.0,236.1503,236.81,1975005.0,51.5577
2021-03-24 09:30:00,238.5,238.75,237.81,237.81,22174.0,53.5799
2021-03-24 09:15:00,238.7,238.7,238.2,238.45,15017.0,54.2184
2021-03-24 09:00:00,238.8,238.8,238.55,238.67,9708.0,54.538
2021-03-24 08:45:00,238.86,239.0,238.78,238.78,10293.0,54.7283
2021-03-24 08:30:00,238.97,239.0001,238.86,238.86,4393.0,55.0748
2021-03-24 08:15:00,238.73,239.29,236.987,239.0,15702.0,54.4562
2021-03-24 08:00:00,239.01,239.01,238.92,238.94,12106.0,55.3302
2021-03-24 07:45:00,239.15,239.15,239.01,239.01,3286.0,55.7703
2021-03-24 07:30:00,239.28,239.28,239.19,239.25,2591.0,56.1783
2021-03-24 07:15:00,238.81,239.29,238.81,239.28,3398.0,55.0081
2021-03-24 07:00:00,238.73,238.88,238.73,238.88,739.0,54.8061
2021-03-24 06:45:00,239.05,239.05,239.05,239.05,205.0,55.7913
2021-03-24 06:30:00,239.47,239.47,239.47,239.47,155.0,57.1165
2021-03-24 06:15:00,239.47,239.47,239.47,239.47,380.0,57.1165
2021-03-24 05:45:00,239.95,239.96,239.95,239.96,3147.0,58.656
2021-03-24 05:30:00,240.02,240.02,239.96,239.96,604.0,58.8836
2021-03-24 05:15:00,240.0,240.0,240.0,240.0,158.0,58.8388
2021-03-24 05:00:00,239.87,239.9,239.87,239.9,1498.0,58.5496
2021-03-24 04:45:00,239.63,239.97,239.63,239.97,663.0,58.0142
2021-03-24 04:30:00,238.66,239.01,238.66,239.01,437.0,55.7421
2021-03-23 20:00:00,237.61,237.61,237.54,237.54,5400.0,53.0368
2021-03-23 19:45:00,237.7,237.75,237.65,237.75,1540.0,53.3115
2021-03-23 19:15:00,237.74,237.85,237.58,237.7,4857.0,53.4324
2021-03-23 19:00:00,237.9,237.9,237.8,237.89,1391.0,53.9134
2021-03-23 18:45:00,237.79,237.79,237.77,237.77,1440.0,53.6312
2021-03-23 18:30:00,237.6,237.6,237.58,237.58,2644.0,53.1439
2021-03-23 18:15:00,237.7,237.88,237.6,237.6,3859.0,53.4345
2021-03-23 18:00:00,237.65,237.7,237.65,237.7,2218.0,53.309
2021-03-23 17:45:00,237.58,237.68,237.58,237.58,2009.0,53.135
2021-03-23 17:30:00,237.5801,237.67,237.58,237.59,1445.0,53.1353
2021-03-23 17:15:00,237.85,237.85,237.58,237.58,55340.0,53.8838
2021-03-23 17:00:00,237.58,237.87,237.58,237.77,12050.0,53.2358
2021-03-23 16:45:00,237.7,237.7,237.59,237.59,25213.0,53.5647
2021-03-23 16:30:00,237.8,237.8999,237.58,237.69,24691.0,53.8373
2021-03-23 16:15:00,237.58,237.97,237.49,237.75,834842.0,53.3235
2021-03-23 16:00:00,237.825,238.4,237.07,237.5,3179665.0,53.9815
2021-03-23 15:45:00,237.96,238.315,237.61,237.88,1504288.0,54.3448
2021-03-23 15:30:00,238.665,238.765,237.85,238.02,1563332.0,56.2906
2021-03-23 15:15:00,239.36,239.57,238.65,238.66,1091338.0,58.3146
2021-03-23 15:00:00,240.25,240.5,239.36,239.38,904817.0,61.0801
2021-03-23 14:45:00,240.71,240.91,240.21,240.28,806370.0,62.5887
2021-03-23 14:30:00,240.07,240.71,239.92,240.71,591496.0,61.2803
2021-03-23 14:15:00,239.89,240.15,239.58,240.08,531848.0,60.9022
2021-03-23 14:00:00,239.68,240.1,239.6,239.8637,594720.0,60.4592
2021-03-23 13:45:00,240.45,240.46,239.64,239.67,767681.0,63.0344
2021-03-23 13:30:00,240.605,240.67,240.3,240.45,489769.0,63.5704
2021-03-23 13:15:00,240.02,240.68,239.78,240.59,553123.0,62.3833
2021-03-23 13:00:00,239.535,240.04,239.437,240.01,466990.0,61.3568
2021-03-23 12:45:00,239.76,239.84,239.27,239.52,569542.0,62.1302
2021-03-23 12:30:00,239.58,240.21,239.44,239.765,517814.0,61.7509
2021-03-23 12:15:00,240.16,240.55,238.95,239.63,825863.0,63.775
2021-03-23 12:00:00,240.275,240.3498,239.85,240.12,779201.0,64.1851
2021-03-23 11:45:00,240.58,240.92,240.06,240.2721,755735.0,65.2801
2021-03-23 11:30:00,240.72,241.0,240.3499,240.58,715311.0,65.7867
2021-03-23 11:15:00,239.83,241.05,239.76,240.68,1693312.0,64.0424
2021-03-23 11:00:00,238.562,239.87,238.562,239.86,870804.0,61.2766
2021-03-23 10:45:00,239.1,239.32,238.0075,238.59,848798.0,63.3083
2021-03-23 10:30:00,238.94,239.46,238.49,239.09,1043300.0,62.949
2021-03-23 10:15:00,237.84,239.19,237.57,238.94,1139788.0,60.3227
2021-03-23 10:00:00,238.05,238.54,237.55,237.93,1251987.0,61.1362
2021-03-23 09:45:00,237.485,238.94,237.29,238.04,2219760.0,59.6983
2021-03-23 09:30:00,236.71,237.5,236.71,237.37,26232.0,57.5813
2021-03-23 09:15:00,236.95,237.0,236.65,236.78,14195.0,58.5173
2021-03-23 09:00:00,236.63,237.0,236.4,237.0,8446.0,57.614
2021-03-23 08:45:00,236.3,236.4,236.2,236.2,2042.0,56.6568
2021-03-23 08:30:00,236.3,236.38,236.3,236.3,193466.0,56.6568
2021-03-23 08:15:00,235.93,236.65,235.401,236.25,18776.0,55.569
2021-03-23 08:00:00,236.5,236.64,236.5,236.64,1494.0,57.7651
2021-03-23 07:45:00,236.31,236.59,236.31,236.59,4337.0,57.2109
2021-03-23 07:30:00,235.93,236.3,235.93,236.2,2503.0,56.0772
2021-03-23 07:15:00,235.93,235.93,235.58,235.8,2209.0,56.0772
2021-03-23 07:00:00,235.75,236.15,235.75,236.15,738.0,55.5376
2021-03-23 06:30:00,235.36,235.36,235.25,235.25,2166.0,54.3427
2021-03-23 06:15:00,235.18,235.75,235.18,235.67,4494.0,53.7789
2021-03-23 06:00:00,235.18,235.2,235.01,235.01,5175.0,53.7789
2021-03-23 05:45:00,235.18,235.18,235.18,235.18,2956.0,53.7789
2021-03-23 05:30:00,235.56,235.56,235.5,235.5,829.0,55.1457
2021-03-23 04:45:00,235.9,236.1,235.9,236.1,3185.0,56.4071
2021-03-23 04:15:00,236.38,236.38,236.38,236.38,122.0,58.257
2021-03-22 20:00:00,236.06,236.06,235.9,236.06,2848.0,57.3398
2021-03-22 19:45:00,236.0399,236.5,236.03,236.5,1022.0,57.2819
2021-03-22 19:30:00,236.04,236.05,236.04,236.05,390.0,57.2822
2021-03-22 19:00:00,235.87,235.99,235.86,235.94,1523.0,56.8022
2021-03-22 18:45:00,236.2,236.2,235.87,235.87,1793.0,58.0474
2021-03-22 18:30:00,236.0,236.35,236.0,236.0,2181.0,57.492
2021-03-22 18:15:00,236.04,236.07,235.99,236.0,104687.0,57.6421
2021-03-22 18:00:00,235.99,236.05,235.99,236.02,1147393.0,57.5058
2021-03-22 17:45:00,235.85,235.9,235.85,235.9,2564.0,57.1258
2021-03-22 17:30:00,235.65,235.99,235.65,235.85,2733.0,56.5804
2021-03-22 17:15:00,235.95,235.95,235.8,235.8,1392.0,57.6623
2021-03-22 17:00:00,235.95,236.05,235.95,236.05,251498.0,57.6623
2021-03-22 16:45:00,235.99,236.0,235.52,235.96,57387.0,57.8048
2021-03-22 16:30:00,236.21,236.21,235.99,236.17,9221.0,58.5879
2021-03-22 16:15:00,235.99,236.28,235.99,236.28,1857495.0,58.0288
2021-03-22 16:00:00,236.33,236.43,235.72,236.04,1756218.0,59.2443
2021-03-22 15:45:00,236.24,236.35,236.08,236.31,833198.0,59.0209
2021-03-22 15:30:00,236.17,236.31,235.89,236.25,774234.0,58.8483
2021-03-22 15:15:00,236.44,236.6,236.15,236.18,613340.0,59.8034
2021-03-22 15:00:00,236.46,236.55,236.34,236.43,405604.0,59.8742
2021-03-22 14:45:00,236.3101,236.495,236.125,236.46,515944.0,59.5211
2021-03-22 14:30:00,236.56,236.684,236.25,236.31,500960.0,60.3923
2021-03-22 14:15:00,236.32,236.57,236.1,236.56,704412.0,59.8371
2021-03-22 14:00:00,236.22,236.49,236.22,236.33,376805.0,59.6052
2021-03-22 13:45:00,236.3801,236.49,236.13,236.2371,441660.0,60.1521
2021-03-22 13:30:00,236.325,236.5599,236.23,236.38,529236.0,60.028
2021-03-22 13:15:00,236.7,236.75,236.25,236.325,569209.0,61.3061
2021-03-22 13:00:00,236.82,236.85,236.48,236.715,510122.0,61.7196
2021-03-22 12:45:00,236.53,236.9,236.3701,236.82,660022.0,61.096
2021-03-22 12:30:00,236.4298,236.6162,236.33,236.51,566171.0,60.8795
2021-03-22 12:15:00,235.93,236.47,235.8728,236.43,710774.0,59.7816
2021-03-22 12:00:00,235.83,236.22,235.41,235.8901,732965.0,59.5583
2021-03-22 11:45:00,235.9,236.325,235.791,235.81,810430.0,59.7868
2021-03-22 11:30:00,235.36,236.11,235.34,235.88,1064460.0,58.5815
2021-03-22 11:15:00,234.98,235.36,234.8,235.3571,814579.0,57.7042
2021-03-22 11:00:00,234.67,235.1454,234.58,234.97,1022529.0,56.9731
2021-03-22 10:45:00,234.2599,234.7,234.03,234.67,910782.0,55.9834
2021-03-22 10:30:00,234.03,234.6726,233.8,234.24,1148817.0,55.4181
2021-03-22 10:15:00,233.62,234.28,233.331,234.01,1221672.0,54.3909
2021-03-22 10:00:00,232.28,233.69,232.04,233.6033,1254054.0,50.7436
2021-03-22 09:45:00,230.27,232.8,230.14,232.255,2070520.0,44.1565
2021-03-22 09:30:00,232.11,232.11,230.18,230.37,126192.0,50.1995
2021-03-22 09:15:00,232.09,232.18,230.35,232.1,327053.0,50.1265
2021-03-22 09:00:00,231.92,232.1799,231.84,232.02,5548.0,49.5083
2021-03-22 08:45:00,231.93,231.94,231.8,231.9,6080.0,49.5438
2021-03-22 08:30:00,231.71,232.0,231.71,232.0,3089.0,48.7483
2021-03-22 08:15:00,231.9999,232.3,230.35,231.7,20600.0,49.765
2021-03-22 08:00:00,232.19,232.27,232.19,232.25,2313.0,50.4434
2021-03-22 07:45:00,232.15,232.25,232.11,232.11,6699.0,50.3032
2021-03-22 07:30:00,232.21,232.25,232.06,232.23,7239.0,50.514
2021-03-22 07:15:00,232.15,232.2,231.61,232.2,14706.0,50.3093
2021-03-22 07:00:00,232.17,232.17,232.16,232.16,698.0,50.3776
2021-03-22 06:45:00,232.35,232.35,232.35,232.35,132.0,50.9903
2021-03-22 06:30:00,232.08,232.63,232.08,232.63,3598.0,50.095
2021-03-22 06:00:00,231.66,231.66,231.66,231.66,109.0,48.6604
2021-03-22 05:45:00,231.73,231.73,231.73,231.73,372.0,48.8908
2021-03-22 05:30:00,231.66,231.66,231.66,231.66,342.0,48.6518
2021-03-22 05:15:00,231.82,231.86,231.82,231.86,622.0,49.1686
2021-03-22 05:00:00,231.8,231.8,231.8,231.8,360.0,49.1021
2021-03-22 04:45:00,231.81,231.99,231.74,231.9,1408.0,49.1337
2021-03-22 04:30:00,231.86,231.86,231.62,231.62,490.0,49.2896
2021-03-22 04:15:00,231.2,231.95,231.2,231.95,1904.0,47.1117
2021-03-19 20:00:00,230.75,230.75,230.55,230.55,3081.0,45.5437
2021-03-19 19:45:00,230.78,230.78,230.5,230.5,3466.0,45.6324
2021-03-19 19:30:00,230.64,230.64,230.53,230.64,4022.0,45.1422
2021-03-19 19:15:00,230.56,230.81,230.51,230.51,2681.0,44.8628
2021-03-19 19:00:00,230.64,230.64,230.64,230.64,110.0,45.0886
2021-03-19 18:30:00,230.66,230.66,230.5,230.51,3084.0,45.1445
2021-03-19 18:15:00,230.8,230.8,230.77,230.77,1850.0,45.5327
2021-03-19 18:00:00,230.77,230.77,230.77,230.77,930.0,45.4338
2021-03-19 17:45:00,230.8,230.92,230.35,230.77,18722.0,45.5151
2021-03-19 17:30:00,230.75,230.93,230.75,230.85,4384.0,45.3549
2021-03-19 17:15:00,230.75,230.75,230.69,230.71,1860.0,45.3549
2021-03-19 17:00:00,230.62,230.93,230.5,230.66,32917.0,44.9481
2021-03-19 16:45:00,230.65,230.65,230.5,230.64,61539.0,45.0241
2021-03-19 16:30:00,230.35,230.86,230.35,230.6,533326.0,44.0938
2021-03-19 16:15:00,230.35,231.08,230.04,230.71,4468869.0,44.0938
2021-03-19 16:00:00,231.375,231.46,229.89,229.91,2805073.0,46.705
2021-03-19 15:45:00,231.17,231.39,230.91,231.37,835341.0,46.077
2021-03-19 15:30:00,230.96,231.23,230.78,231.16,744627.0,45.4292
2021-03-19 15:15:00,231.55,231.69,230.93,230.965,722906.0,46.9887
2021-03-19 15:00:00,231.205,231.56,230.86,231.55,572777.0,45.9213
2021-03-19 14:45:00,231.345,231.45,231.091,231.2,582271.0,46.2932
2021-03-19 14:30:00,231.52,231.54,230.91,231.34,725463.0,46.7587
2021-03-19 14:15:00,231.59,231.74,231.2,231.52,809111.0,46.9444
2021-03-19 14:00:00,231.685,231.99,231.45,231.58,526708.0,47.1945
2021-03-19 13:45:00,231.61,231.85,231.36,231.685,663984.0,46.9752
2021-03-19 13:30:00,231.56,231.715,231.27,231.6,576090.0,46.8305
2021-03-19 13:15:00,231.89,231.935,231.1,231.57,627020.0,47.6752
2021-03-19 13:00:00,231.41,231.9272,231.4,231.89,538434.0,46.2895
2021-03-19 12:45:00,231.32,231.69,231.23,231.415,591620.0,46.0259
2021-03-19 12:30:00,231.46,231.58,231.13,231.33,574555.0,46.374
2021-03-19 12:15:00,231.43,231.7824,231.34,231.4583,895093.0,46.2884
2021-03-19 12:00:00,231.38,231.59,231.02,231.44,596323.0,46.1475
2021-03-19 11:45:00,230.72,231.42,230.57,231.3525,563178.0,44.2498
2021-03-19 11:30:00,231.09,231.38,230.17,230.735,811844.0,45.1264
2021-03-19 11:15:00,231.16,231.5299,230.94,231.1099,717010.0,45.2934
2021-03-19 11:00:00,231.16,231.33,230.65,231.155,954422.0,45.2934
2021-03-19 10:45:00,230.56,231.59,230.1683,231.19,1092551.0,43.563
2021-03-19 10:30:00,229.81,230.74,229.56,230.58,1078371.0,41.2801
2021-03-19 10:15:00,230.65,230.65,229.3496,229.83,1504009.0,43.2049
2021-03-19 10:00:00,230.91,231.45,230.5301,230.6717,1182644.0,43.8269
2021-03-19 09:45:00,231.02,232.474,230.71,230.88,6372753.0,44.0909
2021-03-19 09:30:00,231.22,232.41,230.99,231.0,131141.0,44.571
2021-03-19 09:15:00,231.56,231.81,230.28,231.35,40808.0,45.3974
2021-03-19 09:00:00,232.01,232.08,231.6,231.85,7595.0,46.52
2021-03-19 08:45:00,232.1,232.3,232.09,232.2,10923.0,46.7473
2021-03-19 08:30:00,231.85,232.3,231.85,232.05,28416.0,46.0269
2021-03-19 08:15:00,231.5,232.0,231.25,231.75,21506.0,45.0026
2021-03-19 08:00:00,231.6,232.0,231.6,231.76,8044.0,45.2438
2021-03-19 07:45:00,231.4,231.86,231.07,231.6,17393.0,44.6604
2021-03-19 07:30:00,231.66,231.86,231.15,231.35,16908.0,45.2771
2021-03-19 07:15:00,231.82,231.9,231.52,231.71,10570.0,45.6586
2021-03-19 07:00:00,231.98,232.0,231.94,232.0,2694.0,46.0401
2021-03-19 06:45:00,232.1,232.1,231.86,231.86,1422.0,46.3255
2021-03-19 06:30:00,232.0,232.0,232.0,232.0,1467.0,46.0514
2021-03-19 06:15:00,232.43,232.43,232.3,232.3,1862.0,47.0677
2021-03-19 06:00:00,232.33,232.33,232.33,232.33,450.0,46.7992
2021-03-19 05:45:00,232.5,232.5,232.5,232.5,504.0,47.1994
2021-03-19 05:30:00,232.69,232.72,232.61,232.72,1198.0,47.6473
2021-03-19 05:15:00,232.33,232.34,232.16,232.16,463.0,46.7052
2021-03-19 04:45:00,232.7,232.7,232.48,232.48,401.0,47.5703
2021-03-19 04:30:00,232.75,232.75,232.75,232.75,299.0,47.6877
2021-03-18 20:00:00,230.85,231.1,230.85,230.9,2910.0,42.3744
2021-03-18 19:45:00,230.81,230.81,230.81,230.81,236.0,42.253
2021-03-18 19:30:00,230.85,230.94,230.76,230.94,5775.0,42.3407
2021-03-18 19:15:00,230.95,231.1,230.85,231.1,1848.0,42.5579
2021-03-18 19:00:00,231.0,231.1799,230.95,230.95,1766.0,42.6656
2021-03-18 18:45:00,231.18,231.18,231.0,231.0,2254.0,43.051
2021-03-18 18:30:00,231.0799,231.2,231.05,231.06,3779.0,42.7683
2021-03-18 18:15:00,231.07,231.08,231.01,231.06,1277.0,42.7406
2021-03-18 18:00:00,231.08,231.08,230.75,231.0707,1844.0,42.7611
2021-03-18 17:45:00,230.7125,231.08,230.7125,231.0,1051.0,41.7508
2021-03-18 17:30:00,231.03,231.09,230.5254,231.09,6849.0,42.3864
2021-03-18 17:15:00,231.02,231.18,231.02,231.03,1574.0,42.3592
2021-03-18 17:00:00,231.1,231.12,230.72,230.72,19549.0,42.517
2021-03-18 16:45:00,231.1,231.1145,230.72,231.06,147344.0,42.517
2021-03-18 16:30:00,231.1,231.22,230.72,230.72,52232.0,42.517
2021-03-18 16:15:00,230.72,231.6772,230.72,231.1,781394.0,41.5335
2021-03-18 16:00:00,230.84,231.25,230.33,230.72,3537043.0,41.7553
2021-03-18 15:45:00,231.09,231.24,230.6,230.83,1429488.0,42.2173
2021-03-18 15:30:00,230.895,231.13,230.55,231.1,1439566.0,41.7227
2021-03-18 15:15:00,231.09,231.45,230.74,230.9,1335239.0,42.0769
2021-03-18 15:00:00,231.12,231.49,230.96,231.09,1088804.0,42.131
2021-03-18 14:45:00,231.67,231.94,230.735,231.12,1577871.0,43.1306
2021-03-18 14:30:00,232.7,232.7,231.61,231.68,945551.0,45.1013
2021-03-18 14:15:00,233.55,233.58,232.68,232.7,654426.0,46.8379
2021-03-18 14:00:00,233.1701,233.59,232.93,233.5301,617273.0,45.9227
2021-03-18 13:45:00,232.99,233.2999,232.7744,233.18,524217.0,45.4853
2021-03-18 13:30:00,232.15,233.06,231.99,232.97,651598.0,43.3848
2021-03-18 13:15:00,231.91,232.225,231.8,232.1617,726151.0,42.7652
2021-03-18 13:00:00,232.57,232.63,231.8,231.89,933369.0,44.0694
2021-03-18 12:45:00,233.04,233.14,232.46,232.5708,708227.0,45.031
2021-03-18 12:30:00,233.195,233.4,232.83,233.05,632051.0,45.352
2021-03-18 12:15:00,232.38,233.215,232.09,233.2,826586.0,43.2612
2021-03-18 12:00:00,232.51,232.6786,232.03,232.38,779702.0,43.5224
2021-03-18 11:45:00,232.61,232.64,232.12,232.52,982273.0,43.722
2021-03-18 11:30:00,232.61,232.85,232.3,232.61,750862.0,43.722
2021-03-18 11:15:00,233.0,233.3,232.55,232.62,763936.0,44.4917
2021-03-18 11:00:00,232.885,233.36,232.47,232.99,959324.0,44.2069
2021-03-18 10:45:00,232.9,233.3211,232.38,232.91,1296430.0,44.236
2021-03-18 10:30:00,232.64,233.29,232.39,232.9099,1108690.0,43.6031
2021-03-18 10:15:00,233.21,233.21,232.21,232.65,1343012.0,44.6968
2021-03-18 10:00:00,233.05,233.47,232.47,233.26,1328380.0,44.3112
2021-03-18 09:45:00,232.56,234.19,232.17,233.0,2069718.0,43.1169
2021-03-18 09:30:00,233.11,233.7,232.03,232.72,72018.0,44.1623
2021-03-18 09:15:00,233.6,233.72,233.01,233.1,27300.0,45.1207
2021-03-18 09:00:00,233.49,233.72,233.25,233.6,15122.0,44.8565
2021-03-18 08:45:00,233.85,233.9,233.35,233.45,20372.0,45.5623
2021-03-18 08:30:00,233.4,233.89,233.4,233.85,9964.0,44.4887
2021-03-18 08:15:00,234.839,236.448,233.26,233.4,27458.0,47.4301
2021-03-18 08:00:00,233.35,234.04,233.35,233.56,15630.0,43.6385
2021-03-18 07:45:00,234.5,234.5,233.11,233.27,45339.0,46.1674
2021-03-18 07:30:00,234.64,234.64,234.2,234.6,17848.0,46.4899
2021-03-18 07:15:00,235.29,235.46,234.63,234.65,29364.0,48.0214
2021-03-18 07:00:00,235.06,235.24,235.06,235.07,1208.0,47.4187
2021-03-18 06:45:00,235.17,235.97,235.17,235.84,6018.0,47.6787
2021-03-18 06:30:00,235.0,235.0,235.0,235.0,569.0,47.2391
