date,1. open,2. high,3. low,4. close,5. volume
2021-03-01 06:00:00,695.0,697.96,693.55,693.55,28177.0
2021-03-01 05:00:00,692.51,700.0,692.01,693.79,66780.0
2021-02-26 20:00:00,671.11,672.7,670.72,670.8,51281.0
2021-02-26 19:00:00,672.32,675.5,670.05,671.7,882949.0
2021-02-26 18:00:00,669.06,673.5,668.23,673.0,89564.0
2021-02-26 17:00:00,675.5,680.0,667.12,669.0,1193017.0
2021-02-26 16:00:00,680.7,689.07,670.6,671.01,5023154.0
2021-02-26 15:00:00,674.97,683.88,670.71,680.585,3171633.0
2021-02-26 14:00:00,679.66,684.23,673.58,674.99,3053814.0
2021-02-26 13:00:00,689.48,696.55,677.73,679.535,3667026.0
2021-02-26 12:00:00,683.69,693.0888,677.4204,689.4469,5164371.0
2021-02-26 11:00:00,672.5,684.8,659.51,683.15,9502917.0
2021-02-26 10:00:00,697.0,706.7,670.42,672.5,6559026.0
2021-02-26 09:00:00,664.9999,697.23,661.23,697.0,629364.0
2021-02-26 08:00:00,667.0,684.5,661.91,677.5,284602.0
2021-02-26 07:00:00,666.5,670.0,659.78,666.5,91721.0
2021-02-26 06:00:00,683.1,683.1,666.2,667.34,113978.0
2021-02-26 05:00:00,678.02,687.74,678.02,683.54,74784.0
2021-02-25 20:00:00,675.11,675.57,655.0,668.0,343994.0
2021-02-25 19:00:00,678.32,683.82,675.0,675.0,80544.0
2021-02-25 18:00:00,683.11,684.75,676.5,677.1,117843.0
2021-02-25 17:00:00,682.22,692.0,674.0,684.69,794500.0
2021-02-25 16:00:00,691.05,693.9767,670.58,682.6,7160702.0
2021-02-25 15:00:00,699.55,705.7755,690.21,691.15,3328956.0
2021-02-25 14:00:00,685.83,704.522,684.0,699.7098,4800781.0
2021-02-25 13:00:00,701.36,706.38,683.61,686.67,7378324.0
2021-02-25 12:00:00,715.28,719.22,701.0,701.24,4331913.0
2021-02-25 11:00:00,723.0,728.98,707.18,715.43,5518108.0
2021-02-25 10:00:00,726.09,737.2066,716.6,722.88,3899320.0
2021-02-25 09:00:00,729.002,742.02,714.7,726.3,303090.0
2021-02-25 08:00:00,727.5,730.0,713.75,719.44,268923.0
2021-02-25 07:00:00,734.0,734.7,722.0,727.49,57469.0
2021-02-25 06:00:00,729.4,736.51,729.4,733.29,22829.0
2021-02-25 05:00:00,741.5,742.0,726.0,729.11,59104.0
2021-02-24 20:00:00,738.68,739.2,737.01,738.2,38184.0
2021-02-24 19:00:00,733.4,738.45,733.0,738.45,48456.0
2021-02-24 18:00:00,737.55,742.02,733.1,733.1501,74731.0
2021-02-24 17:00:00,742.02,743.99,733.01,738.0,201004.0
2021-02-24 16:00:00,725.645,745.0,725.22,742.02,4303975.0
