date,1. open,2. high,3. low,4. close,5. volume
2021-03-24 15:30:00,63.03,63.04,62.69,62.7,598775.0
2021-03-24 15:15:00,62.95,63.14,62.78,63.0357,499674.0
2021-03-24 15:00:00,63.06,63.37,62.94,62.96,440317.0
2021-03-24 14:45:00,63.41,63.48,63.045,63.07,399274.0
2021-03-24 14:30:00,63.5,63.8,63.42,63.42,453062.0
2021-03-24 14:15:00,63.57,63.76,63.38,63.52,608740.0
2021-03-24 14:00:00,63.04,63.57,63.04,63.57,408129.0
2021-03-24 13:45:00,63.16,63.39,63.015,63.05,425588.0
2021-03-24 13:30:00,62.7,63.23,62.58,63.17,445531.0
2021-03-24 13:15:00,63.02,63.03,62.64,62.7062,449301.0
2021-03-24 13:00:00,63.31,63.31,62.84,63.02,460946.0
2021-03-24 12:45:00,63.24,63.34,63.05,63.32,270368.0
2021-03-24 12:30:00,63.26,63.498,63.1,63.25,491386.0
2021-03-24 12:15:00,63.1,63.2876,62.93,63.25,349575.0
2021-03-24 12:00:00,63.3682,63.44,62.94,63.11,461113.0
2021-03-24 11:45:00,63.6,63.6,63.1799,63.3701,513163.0
2021-03-24 11:30:00,63.7,63.72,63.4,63.58,428708.0
2021-03-24 11:15:00,63.98,64.15,63.66,63.68,399919.0
2021-03-24 11:00:00,63.57,64.18,63.5,63.97,448755.0
2021-03-24 10:45:00,63.72,63.8099,63.47,63.5654,440091.0
2021-03-24 10:30:00,63.89,63.93,63.4,63.75,563901.0
2021-03-24 10:15:00,63.69,64.23,63.69,63.88,594946.0
2021-03-24 10:00:00,64.205,64.29,63.42,63.7,502263.0
2021-03-24 09:45:00,64.95,64.95,63.9,64.22,693632.0
2021-03-24 09:30:00,64.65,64.85,64.62,64.62,3077.0
2021-03-24 09:15:00,64.91,64.95,64.62,64.64,8890.0
2021-03-24 09:00:00,64.98,64.99,64.892,64.91,3625.0
2021-03-24 08:45:00,64.88,64.98,64.88,64.89,3181.0
2021-03-24 08:30:00,64.91,64.91,64.89,64.89,915.0
2021-03-24 08:15:00,64.8999,64.9799,64.69,64.9,6066.0
2021-03-24 08:00:00,64.89,64.9,64.89,64.9,1343.0
2021-03-24 07:45:00,64.91,64.91,64.88,64.88,330.0
2021-03-24 07:30:00,64.85,64.96,64.85,64.96,2157.0
2021-03-24 07:15:00,64.7,64.86,64.69,64.86,2014.0
2021-03-24 07:00:00,64.68,64.68,64.68,64.68,250.0
2021-03-24 06:15:00,64.67,64.67,64.67,64.67,250.0
2021-03-24 05:30:00,64.66,64.66,64.66,64.66,1989.0
2021-03-24 05:15:00,64.77,64.77,64.77,64.77,144.0
2021-03-24 04:30:00,64.27,64.67,64.27,64.67,693.0
2021-03-23 20:00:00,64.32,64.42,64.32,64.42,221.0
2021-03-23 19:45:00,64.42,64.42,64.42,64.42,197.0
2021-03-23 19:15:00,64.5,64.5,64.5,64.5,774.0
2021-03-23 18:45:00,64.41,64.45,64.41,64.45,423.0
2021-03-23 17:45:00,64.5,64.5,64.5,64.5,131.0
2021-03-23 17:30:00,64.49,64.49,64.49,64.49,496.0
2021-03-23 17:00:00,64.27,64.44,64.22,64.43,2033.0
2021-03-23 16:45:00,64.26,64.44,64.25,64.44,3151.0
2021-03-23 16:15:00,64.22,64.39,64.22,64.25,2746197.0
2021-03-23 16:00:00,64.34,64.42,64.14,64.27,1124340.0
2021-03-23 15:45:00,64.26,64.38,64.165,64.35,627211.0
2021-03-23 15:30:00,64.5946,64.62,64.18,64.27,603926.0
2021-03-23 15:15:00,64.55,64.78,64.46,64.59,492218.0
2021-03-23 15:00:00,64.94,65.02,64.5397,64.5468,469259.0
2021-03-23 14:45:00,64.84,65.046,64.83,64.95,380414.0
2021-03-23 14:30:00,64.795,64.92,64.57,64.8399,397136.0
2021-03-23 14:15:00,64.81,64.875,64.7,64.8065,251018.0
2021-03-23 14:00:00,64.86,64.9383,64.735,64.8,249732.0
2021-03-23 13:45:00,65.12,65.135,64.86,64.86,301604.0
2021-03-23 13:30:00,65.14,65.22,65.02,65.11,198970.0
2021-03-23 13:15:00,65.31,65.32,65.11,65.14,270923.0
2021-03-23 13:00:00,65.3495,65.3976,65.23,65.29,214696.0
2021-03-23 12:45:00,65.01,65.37,64.99,65.37,271237.0
2021-03-23 12:30:00,65.17,65.4,64.94,64.99,352236.0
2021-03-23 12:15:00,65.14,65.42,65.05,65.1994,385567.0
2021-03-23 12:00:00,64.97,65.14,64.92,65.14,366827.0
2021-03-23 11:45:00,65.06,65.1499,64.78,64.98,282177.0
2021-03-23 11:30:00,65.4,65.63,65.0435,65.065,486395.0
2021-03-23 11:15:00,65.4239,65.569,65.18,65.4,607052.0
2021-03-23 11:00:00,64.684,65.45,64.64,65.44,537698.0
2021-03-23 10:45:00,65.18,65.21,64.57,64.68,557603.0
2021-03-23 10:30:00,65.255,65.4099,65.05,65.18,465653.0
2021-03-23 10:15:00,64.545,65.35,64.47,65.275,620144.0
2021-03-23 10:00:00,65.045,65.16,64.11,64.555,706763.0
2021-03-23 09:45:00,65.15,65.47,64.85,65.02,614763.0
2021-03-23 09:30:00,65.01,65.1799,65.01,65.07,3030.0
2021-03-23 09:15:00,65.0,65.08,64.87,64.87,16522.0
2021-03-23 09:00:00,64.95,65.12,64.95,65.12,708.0
2021-03-23 08:45:00,64.9001,64.9101,64.9,64.9101,884.0
2021-03-23 08:30:00,65.0,65.18,65.0,65.18,393.0
2021-03-23 08:15:00,64.9501,65.11,64.9501,65.01,3325.0
2021-03-23 08:00:00,65.05,65.05,65.05,65.05,122.0
2021-03-23 07:45:00,65.0,65.01,65.0,65.01,280.0
2021-03-23 07:30:00,64.97,65.05,64.97,65.0,6749.0
2021-03-23 07:15:00,64.97,65.0,64.97,65.0,988.0
2021-03-23 07:00:00,64.63,64.63,64.63,64.63,100.0
2021-03-23 06:30:00,64.62,64.62,64.5,64.5,1280.0
2021-03-23 05:00:00,64.81,64.81,64.81,64.81,350.0
2021-03-23 04:15:00,65.0,65.0,65.0,65.0,188.0
2021-03-22 20:00:00,65.15,65.15,65.0,65.0,3641.0
2021-03-22 19:45:00,65.1,65.15,65.04,65.15,4174.0
2021-03-22 19:30:00,65.21,65.21,65.1,65.1,3243.0
2021-03-22 19:15:00,65.17,65.21,65.16,65.21,505.0
2021-03-22 19:00:00,65.18,65.23,65.18,65.23,727.0
2021-03-22 18:45:00,65.23,65.23,65.23,65.23,640.0
2021-03-22 18:30:00,65.25,65.25,65.23,65.23,2060.0
2021-03-22 18:15:00,65.22,65.25,65.16,65.25,13178.0
2021-03-22 18:00:00,65.22,65.22,65.21,65.21,3247.0
2021-03-22 17:45:00,65.21,65.22,65.21,65.22,414.0
2021-03-22 17:15:00,65.2,65.21,65.2,65.21,966.0
2021-03-22 17:00:00,65.2,65.2,65.15,65.2,1951.0
2021-03-22 16:30:00,65.21,65.3,65.21,65.21,5094.0
2021-03-22 16:15:00,65.31,65.36,65.15,65.3,1449089.0
2021-03-22 16:00:00,65.355,65.42,65.19,65.21,1523650.0
2021-03-22 15:45:00,65.12,65.44,65.12,65.355,704794.0
2021-03-22 15:30:00,65.305,65.345,65.0222,65.125,574903.0
2021-03-22 15:15:00,65.23,65.48,65.22,65.31,551998.0
2021-03-22 15:00:00,65.12,65.26,65.0057,65.235,463730.0
2021-03-22 14:45:00,65.18,65.3098,65.01,65.13,461945.0
2021-03-22 14:30:00,65.27,65.34,65.155,65.17,349097.0
2021-03-22 14:15:00,65.28,65.37,65.05,65.27,437336.0
2021-03-22 14:00:00,65.21,65.28,65.08,65.278,476861.0
2021-03-22 13:45:00,64.4747,65.24,64.47,65.21,451550.0
2021-03-22 13:30:00,64.58,64.69,64.46,64.48,339754.0
2021-03-22 13:15:00,64.81,64.8968,64.55,64.5799,318829.0
2021-03-22 13:00:00,64.725,64.9,64.62,64.81,348045.0
2021-03-22 12:45:00,64.925,65.27,64.66,64.73,556760.0
2021-03-22 12:30:00,64.4702,64.93,64.35,64.93,890182.0
2021-03-22 12:15:00,64.6,64.71,64.43,64.46,676806.0
2021-03-22 12:00:00,64.68,64.845,64.54,64.6,957716.0
2021-03-22 11:45:00,65.135,65.18,64.6499,64.68,993583.0
2021-03-22 11:30:00,65.19,65.4,65.09,65.1398,653325.0
2021-03-22 11:15:00,65.32,65.41,65.07,65.185,767362.0
2021-03-22 11:00:00,65.51,65.83,65.29,65.3,568936.0
2021-03-22 10:45:00,65.49,65.57,65.21,65.52,393248.0
2021-03-22 10:30:00,65.46,65.63,65.26,65.5,434772.0
2021-03-22 10:15:00,66.06,66.18,65.3,65.45,499902.0
2021-03-22 10:00:00,65.94,66.51,65.8,66.04,437538.0
2021-03-22 09:45:00,66.89,66.89,65.82,65.95,721053.0
2021-03-22 09:30:00,66.78,66.86,66.46,66.46,8245.0
2021-03-22 09:15:00,66.69,66.87,66.68,66.7406,6515.0
2021-03-22 09:00:00,66.59,66.74,66.44,66.61,5295.0
2021-03-22 08:45:00,66.64,66.67,66.64,66.67,2008.0
2021-03-22 08:30:00,66.64,66.64,66.58,66.64,2237.0
2021-03-22 08:15:00,66.7001,67.02,66.6,66.6499,13839.0
2021-03-22 08:00:00,66.84,66.85,66.8,66.8,6142.0
2021-03-22 07:45:00,66.84,66.84,66.84,66.84,310.0
2021-03-22 07:30:00,66.84,66.84,66.84,66.84,234.0
2021-03-22 07:15:00,66.67,66.85,66.67,66.85,1415.0
2021-03-22 07:00:00,66.74,66.74,66.74,66.74,312.0
2021-03-22 05:30:00,66.65,66.65,66.65,66.65,200.0
2021-03-22 04:45:00,66.92,66.94,66.6,66.6,750.0
2021-03-22 04:30:00,66.93,66.95,66.92,66.92,657.0
2021-03-22 04:15:00,66.59,66.92,66.59,66.92,1050.0
2021-03-19 20:00:00,65.9,66.15,65.81,66.15,3411.0
2021-03-19 19:45:00,65.82,66.05,65.82,65.89,5037.0
2021-03-19 18:30:00,66.19,66.19,66.0,66.0,1258.0
2021-03-19 18:15:00,66.19,66.19,66.19,66.19,118.0
2021-03-19 18:00:00,66.17,66.17,66.0,66.0,1170.0
2021-03-19 17:45:00,66.19,66.23,66.17,66.17,4901.0
2021-03-19 17:30:00,66.18,66.19,66.17,66.17,872.0
2021-03-19 17:15:00,66.19,66.19,66.15,66.15,2377.0
2021-03-19 17:00:00,66.19,66.19,66.19,66.19,350.0
2021-03-19 16:45:00,66.17,66.23,66.17,66.17,2095.0
2021-03-19 16:30:00,65.95,66.19,65.95,66.19,2737.0
2021-03-19 16:15:00,66.26,66.3,65.96,66.23,692132.0
2021-03-19 16:00:00,66.485,66.61,66.2,66.2399,2006785.0
2021-03-19 15:45:00,66.67,66.71,66.43,66.4899,628348.0
2021-03-19 15:30:00,66.655,66.79,66.61,66.67,382203.0
2021-03-19 15:15:00,66.77,66.8394,66.59,66.6485,338051.0
2021-03-19 15:00:00,66.74,66.78,66.56,66.77,247671.0
2021-03-19 14:45:00,66.41,66.78,66.41,66.73,473994.0
2021-03-19 14:30:00,66.36,66.52,66.19,66.4,391673.0
2021-03-19 14:15:00,66.37,66.42,66.175,66.36,337681.0
2021-03-19 14:00:00,66.16,66.42,66.1302,66.355,251104.0
2021-03-19 13:45:00,66.23,66.26,65.91,66.1501,310338.0
2021-03-19 13:30:00,66.1999,66.3,66.1,66.23,298117.0
2021-03-19 13:15:00,66.4501,66.49,66.07,66.19,273699.0
2021-03-19 13:00:00,66.39,66.52,66.37,66.47,267331.0
2021-03-19 12:45:00,66.17,66.47,66.15,66.37,228312.0
2021-03-19 12:30:00,66.27,66.405,66.16,66.17,237280.0
2021-03-19 12:15:00,66.4,66.55,66.22,66.27,213579.0
2021-03-19 12:00:00,66.33,66.55,66.25,66.39,462866.0
2021-03-19 11:45:00,66.325,66.47,66.21,66.35,174537.0
2021-03-19 11:30:00,66.48,66.63,66.0501,66.328,282812.0
2021-03-19 11:15:00,66.575,66.76,66.31,66.49,364531.0
2021-03-19 11:00:00,66.61,66.76,66.27,66.56,372880.0
2021-03-19 10:45:00,66.23,66.68,65.97,66.63,674157.0
2021-03-19 10:30:00,66.28,66.47,66.01,66.22,541329.0
2021-03-19 10:15:00,66.66,66.715,65.77,66.27,632746.0
2021-03-19 10:00:00,66.35,67.05,66.11,66.69,851719.0
2021-03-19 09:45:00,67.11,67.11,66.045,66.32,1899372.0
2021-03-19 09:30:00,67.12,67.28,66.95,67.25,13130.0
2021-03-19 09:15:00,67.72,67.72,67.0,67.15,15789.0
2021-03-19 09:00:00,67.55,67.69,67.55,67.69,4517.0
2021-03-19 08:45:00,67.52,67.66,67.52,67.66,5073.0
2021-03-19 08:30:00,67.66,67.87,67.46,67.51,5398.0
2021-03-19 08:15:00,67.7899,67.89,67.51,67.61,6551.0
2021-03-19 08:00:00,67.66,67.69,67.66,67.69,970.0
2021-03-19 07:45:00,67.49,67.65,67.49,67.63,4155.0
2021-03-19 07:30:00,67.64,67.65,67.4,67.5,2835.0
2021-03-19 07:15:00,67.8,67.8,67.69,67.75,1543.0
2021-03-19 07:00:00,67.93,67.93,67.93,67.93,200.0
2021-03-19 06:45:00,67.93,67.93,67.93,67.93,300.0
2021-03-19 06:30:00,67.92,68.06,67.92,68.05,17041.0
2021-03-19 06:15:00,67.93,68.0,67.75,67.92,6420.0
2021-03-19 06:00:00,68.03,68.05,67.9,68.0,5048.0
2021-03-19 05:30:00,67.55,67.55,67.55,67.55,200.0
2021-03-19 05:00:00,67.64,67.65,67.64,67.65,457.0
2021-03-19 04:45:00,67.69,67.69,67.69,67.69,389.0
2021-03-19 04:30:00,67.6,67.78,67.6,67.78,650.0
2021-03-18 20:00:00,66.72,66.74,66.62,66.62,4272.0
2021-03-18 19:45:00,66.8,66.84,66.75,66.75,2086.0
2021-03-18 19:30:00,66.8,66.8,66.8,66.8,300.0
2021-03-18 19:15:00,66.8999,66.9,66.89,66.89,1862.0
2021-03-18 19:00:00,66.9,66.9,66.9,66.9,459.0
2021-03-18 18:45:00,66.95,66.95,66.92,66.95,3039.0
2021-03-18 18:30:00,66.83,66.83,66.83,66.83,615.0
2021-03-18 18:15:00,66.96,66.96,66.96,66.96,347.0
2021-03-18 18:00:00,66.71,66.9,66.71,66.9,771.0
2021-03-18 17:45:00,66.81,66.99,66.75,66.99,151276.0
2021-03-18 17:30:00,66.79,66.79,66.75,66.75,2010.0
2021-03-18 17:15:00,66.64,66.82,66.64,66.82,1889.0
2021-03-18 17:00:00,66.89,66.89,66.62,66.62,4768.0
2021-03-18 16:45:00,66.83,66.9,66.66,66.71,80133.0
2021-03-18 16:30:00,66.83,66.83,66.72,66.82,3207.0
2021-03-18 16:15:00,66.71,67.14,66.71,67.14,231599.0
2021-03-18 16:00:00,66.9,66.97,66.68,66.72,1606459.0
2021-03-18 15:45:00,67.565,67.6,66.841,66.9,868628.0
2021-03-18 15:30:00,67.52,67.56,67.27,67.56,518352.0
2021-03-18 15:15:00,67.5,67.67,67.28,67.515,509887.0
2021-03-18 15:00:00,67.3657,67.6206,67.27,67.5265,554253.0
2021-03-18 14:45:00,67.8,67.96,67.27,67.39,465937.0
2021-03-18 14:30:00,68.18,68.22,67.79,67.79,352231.0
2021-03-18 14:15:00,68.56,68.58,68.06,68.1965,297407.0
2021-03-18 14:00:00,68.48,68.5999,68.32,68.5699,223490.0
2021-03-18 13:45:00,68.5,68.53,68.28,68.48,221130.0
2021-03-18 13:30:00,68.36,68.57,68.31,68.49,168406.0
2021-03-18 13:15:00,68.135,68.5,68.085,68.37,312939.0
2021-03-18 13:00:00,68.91,68.95,68.1,68.1529,505891.0
2021-03-18 12:45:00,69.0,69.03,68.85,68.92,240332.0
2021-03-18 12:30:00,69.0405,69.09,68.75,68.99,236497.0
2021-03-18 12:15:00,68.828,69.06,68.74,69.06,171537.0
2021-03-18 12:00:00,69.11,69.17,68.62,68.82,225712.0
2021-03-18 11:45:00,69.16,69.185,68.88,69.1,222595.0
2021-03-18 11:30:00,68.84,69.2,68.78,69.15,351027.0
2021-03-18 11:15:00,69.21,69.4199,68.83,68.8699,248444.0
2021-03-18 11:00:00,69.44,69.46,69.1,69.2033,437242.0
2021-03-18 10:45:00,69.49,69.9,69.27,69.45,475237.0
2021-03-18 10:30:00,68.91,69.54,68.8,69.5,353618.0
2021-03-18 10:15:00,69.545,69.65,68.68,68.91,588869.0
2021-03-18 10:00:00,68.86,69.62,68.555,69.53,615347.0
2021-03-18 09:45:00,69.21,69.56,68.76,68.87,787831.0
2021-03-18 09:30:00,69.29,69.62,69.22,69.62,5141.0
2021-03-18 09:15:00,69.34,69.49,69.25,69.29,20298.0
2021-03-18 09:00:00,69.3,69.46,69.3,69.46,4885.0
2021-03-18 08:45:00,69.35,69.39,69.32,69.32,2367.0
2021-03-18 08:30:00,69.36,69.36,69.27,69.28,1993.0
2021-03-18 08:15:00,69.41,69.66,69.1124,69.3301,8882.0
2021-03-18 08:00:00,69.1,69.25,69.1,69.25,730.0
2021-03-18 07:45:00,69.42,69.46,69.0,69.21,10632.0
2021-03-18 07:30:00,69.4,69.41,69.4,69.41,1326.0
2021-03-18 07:15:00,69.51,69.55,69.5,69.55,1433.0
2021-03-18 06:45:00,69.69,69.97,69.66,69.78,2797.0
2021-03-18 06:00:00,69.5,69.5,69.5,69.5,500.0
2021-03-18 05:00:00,69.52,69.52,69.52,69.52,235.0
2021-03-18 04:30:00,69.89,69.89,69.89,69.89,434.0
2021-03-18 04:15:00,69.68,70.0,69.68,70.0,547.0
2021-03-17 20:00:00,70.28,70.5,70.28,70.5,2103.0
2021-03-17 19:45:00,70.4,70.4,70.28,70.34,2042.0
2021-03-17 19:30:00,70.3,70.38,70.3,70.38,573.0
2021-03-17 19:15:00,70.3,70.3,70.3,70.3,400.0
2021-03-17 19:00:00,70.2501,70.2501,70.2501,70.2501,1422.0
2021-03-17 18:45:00,70.31,70.35,70.26,70.32,1261.0
2021-03-17 18:30:00,70.27,70.27,70.27,70.27,102.0
2021-03-17 18:15:00,70.22,70.45,70.21,70.45,3638.0
2021-03-17 18:00:00,70.21,70.21,70.21,70.21,401.0
2021-03-17 17:45:00,70.22,70.25,70.22,70.25,619.0
2021-03-17 17:30:00,70.26,70.4899,70.26,70.4899,4369.0
2021-03-17 17:15:00,70.22,70.26,70.22,70.26,1985.0
2021-03-17 17:00:00,70.21,70.21,70.2,70.2,3231.0
2021-03-17 16:45:00,70.2,70.23,70.2,70.23,1212.0
2021-03-17 16:30:00,70.32,70.32,70.21,70.21,957.0
2021-03-17 16:15:00,70.2,70.2,70.12,70.2,45114.0
2021-03-17 16:00:00,69.9299,70.23,69.74,70.21,972532.0
2021-03-17 15:45:00,70.245,70.44,69.88,69.915,521948.0
2021-03-17 15:30:00,70.5,70.54,70.14,70.24,381414.0
2021-03-17 15:15:00,70.39,70.82,70.35,70.5,580027.0
2021-03-17 15:00:00,70.21,70.39,70.01,70.3749,505096.0
2021-03-17 14:45:00,69.18,70.24,69.02,70.225,423306.0
2021-03-17 14:30:00,70.12,70.15,69.2,69.22,431478.0
2021-03-17 14:15:00,68.85,70.25,68.85,70.125,733012.0
2021-03-17 14:00:00,69.12,69.1225,68.58,68.84,274418.0
2021-03-17 13:45:00,69.06,69.23,68.9462,69.09,234938.0
2021-03-17 13:30:00,69.07,69.1699,68.96,69.05,205591.0
2021-03-17 13:15:00,68.68,69.09,68.625,69.07,182126.0
2021-03-17 13:00:00,68.64,68.87,68.6,68.68,149049.0
